Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Uruguay,URY,Government Effectiveness: Estimate,GE.EST,0.849587678909302
Uruguay,URY,Control of Corruption: Estimate,CC.EST,1.61050200462341
Uruguay,URY,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0252285195029485
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.468
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Uruguay,URY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.6
Uruguay,URY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.623870326369329
Uzbekistan,UZB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.20133601129055
Uzbekistan,UZB,Voice and Accountability: Estimate,VA.EST,-1.33092367649078
Uzbekistan,UZB,Rule of Law: Estimate,RL.EST,-0.852307260036469
Uzbekistan,UZB,Regulatory Quality: Estimate,RQ.EST,-0.55031543970108
Uzbekistan,UZB,Government Effectiveness: Estimate,GE.EST,-0.329937309026718
Uzbekistan,UZB,Control of Corruption: Estimate,CC.EST,-0.757770240306854
Uzbekistan,UZB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0907702456454679
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.147
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Uzbekistan,UZB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.1
Uzbekistan,UZB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.115301101592764
Vanuatu,VUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.961862087249756
Vanuatu,VUT,Voice and Accountability: Estimate,VA.EST,0.585711419582367
Vanuatu,VUT,Rule of Law: Estimate,RL.EST,0.322184085845947
Vanuatu,VUT,Regulatory Quality: Estimate,RQ.EST,-0.0908161327242851
Vanuatu,VUT,Government Effectiveness: Estimate,GE.EST,-0.538524687290192
Vanuatu,VUT,Control of Corruption: Estimate,CC.EST,-0.0285798031836748
Vanuatu,VUT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.397198137708606
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.302
Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.6
Vanuatu,VUT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.4
Vanuatu,VUT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0638883742325409
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0461320951581001
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,-1.28640735149384
Viet Nam,VNM,Rule of Law: Estimate,RL.EST,-0.158469453454018
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,-0.429956316947937
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,0.174635261297226
Viet Nam,VNM,Control of Corruption: Estimate,CC.EST,-0.287254333496094
Viet Nam,VNM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.08352697043426
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.502
Viet Nam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Viet Nam,VNM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.3
Viet Nam,VNM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0677463445640481
West Bank and Gaza,PSE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.70195543766022
West Bank and Gaza,PSE,Voice and Accountability: Estimate,VA.EST,-1.0356137752533
West Bank and Gaza,PSE,Rule of Law: Estimate,RL.EST,-0.555171728134155
West Bank and Gaza,PSE,Regulatory Quality: Estimate,RQ.EST,-0.0368691794574261
West Bank and Gaza,PSE,Government Effectiveness: Estimate,GE.EST,-0.902029156684875
West Bank and Gaza,PSE,Control of Corruption: Estimate,CC.EST,-0.702707529067993
West Bank and Gaza,PSE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0591029567728229
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.662
West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
West Bank and Gaza,PSE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.3
West Bank and Gaza,PSE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.00830753832769055
Zambia,ZMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.161331877112389
Zambia,ZMB,Voice and Accountability: Estimate,VA.EST,-0.0794507637619972
Zambia,ZMB,Rule of Law: Estimate,RL.EST,-0.517023503780365
Zambia,ZMB,Regulatory Quality: Estimate,RQ.EST,-0.529057919979095
Zambia,ZMB,Government Effectiveness: Estimate,GE.EST,-0.638017058372498
Zambia,ZMB,Control of Corruption: Estimate,CC.EST,-0.504948019981384
Zambia,ZMB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.384519645248173
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.279
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,47.8
Zambia,ZMB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32.2
Zambia,ZMB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.188558114950783
Zimbabwe,ZWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.894974112510681
Zimbabwe,ZWE,Voice and Accountability: Estimate,VA.EST,-1.10950314998627
Zimbabwe,ZWE,Rule of Law: Estimate,RL.EST,-1.23702752590179
Zimbabwe,ZWE,Regulatory Quality: Estimate,RQ.EST,-1.42596733570099
Zimbabwe,ZWE,Government Effectiveness: Estimate,GE.EST,-1.25122380256653
Zimbabwe,ZWE,Control of Corruption: Estimate,CC.EST,-1.25996947288513
Zimbabwe,ZWE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.34699735409869
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.36
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.1
Zimbabwe,ZWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,42.2
Zimbabwe,ZWE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.250383768654487
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 12/19/2025,,,,
